tick,row,col,elevation,water
113,3,4,8,3
113,3,5,9,0
113,3,6,11,0
113,4,0,8,0
113,4,1,6,0
113,4,2,5,2
113,4,3,8,2
113,4,4,5,2
113,4,5,6,0
113,4,6,8,0
113,5,0,5,0
113,5,1,3,0
113,5,2,2,1
113,5,3,5,1
113,5,4,2,1
113,5,5,3,0
113,5,6,5,0
113,6,0,2,0
113,6,1,0,0
113,6,2,-1,1
113,6,3,2,1
113,6,4,-1,1
113,6,5,0,0
113,6,6,2,0
114,0,0,20,0
114,0,1,18,1
114,0,2,17,5
114,0,3,20,4
114,0,4,17,5
114,0,5,18,1
114,0,6,20,0
114,1,0,17,0
114,1,1,15,1
114,1,2,14,4
114,1,3,17,4
114,1,4,14,4
114,1,5,15,1
114,1,6,17,0
114,2,0,14,0
114,2,1,12,0
114,2,2,11,4
114,2,3,14,3
114,2,4,11,4
114,2,5,12,0
114,2,6,14,0
114,3,0,11,0
114,3,1,9,0
114,3,2,9,2
114,3,3,11,2
114,3,4,8,3
114,3,5,9,0
114,3,6,11,0
114,4,0,8,0
114,4,1,6,0
114,4,2,5,2
114,4,3,8,2
114,4,4,5,2
114,4,5,6,0
114,4,6,8,0
114,5,0,5,0
114,5,1,3,0
114,5,2,2,1
114,5,3,5,1
114,5,4,2,1
114,5,5,3,0
114,5,6,5,0
114,6,0,2,0
114,6,1,0,0
114,6,2,-1,1
114,6,3,2,1
114,6,4,-1,1
114,6,5,0,0
114,6,6,2,0
115,0,0,20,0
115,0,1,18,1
115,0,2,17,5
115,0,3,20,4
115,0,4,17,5
115,0,5,18,1
115,0,6,20,0
115,1,0,17,0
115,1,1,15,1
115,1,2,14,4
115,1,3,17,4
115,1,4,14,4
115,1,5,15,1
115,1,6,17,0
115,2,0,14,0
115,2,1,12,0
115,2,2,11,4
115,2,3,14,3
115,2,4,11,4
115,2,5,12,0
115,2,6,14,0
115,3,0,11,0
115,3,1,9,0
115,3,2,9,2
115,3,3,11,2
115,3,4,8,3
115,3,5,9,0
115,3,6,11,0
115,4,0,8,0
115,4,1,6,0
115,4,2,5,2
115,4,3,8,2
115,4,4,5,2
115,4,5,6,0
115,4,6,8,0
115,5,0,5,0
115,5,1,3,0
115,5,2,2,1
115,5,3,5,1
115,5,4,2,1
115,5,5,3,0
115,5,6,5,0
115,6,0,2,0
115,6,1,0,0
115,6,2,-1,1
115,6,3,2,1
115,6,4,-1,1
115,6,5,0,0
115,6,6,2,0
116,0,0,20,0
116,0,1,18,1
116,0,2,17,5
116,0,3,20,4
116,0,4,17,5
116,0,5,18,1
116,0,6,20,0
116,1,0,17,0
116,1,1,15,1
116,1,2,14,4
116,1,3,17,4
116,1,4,14,4
116,1,5,15,1
116,1,6,17,0
116,2,0,14,0
116,2,1,12,0
116,2,2,11,4
116,2,3,14,3
116,2,4,11,4
116,2,5,12,0
116,2,6,14,0
116,3,0,11,0
116,3,1,9,0
116,3,2,9,2
116,3,3,11,2
116,3,4,8,3
116,3,5,9,0
116,3,6,11,0
116,4,0,8,0
116,4,1,6,0
116,4,2,5,2
116,4,3,8,2
116,4,4,5,2
116,4,5,6,0
116,4,6,8,0
116,5,0,5,0
116,5,1,3,0
116,5,2,2,1
116,5,3,5,1
116,5,4,2,1
116,5,5,3,0
116,5,6,5,0
116,6,0,2,0
116,6,1,0,0
116,6,2,-1,1
116,6,3,2,1
116,6,4,-1,1
116,6,5,0,0
116,6,6,2,0
117,0,0,20,0
117,0,1,18,1
117,0,2,17,5
117,0,3,20,4
117,0,4,17,5
117,0,5,18,1
117,0,6,20,0
117,1,0,17,0
117,1,1,15,1
117,1,2,14,4
117,1,3,17,4
117,1,4,14,4
117,1,5,15,1
117,1,6,17,0
117,2,0,14,0
117,2,1,12,0
117,2,2,11,4
117,2,3,14,3
117,2,4,11,4
117,2,5,12,0
117,2,6,14,0
117,3,0,11,0
117,3,1,9,0
117,3,2,9,2
117,3,3,11,2
117,3,4,8,3
117,3,5,9,0
117,3,6,11,0
117,4,0,8,0
117,4,1,6,0
117,4,2,5,2
117,4,3,8,2
117,4,4,5,2
117,4,5,6,0
117,4,6,8,0
117,5,0,5,0
117,5,1,3,0
117,5,2,2,1
117,5,3,5,1
117,5,4,2,1
117,5,5,3,0
117,5,6,5,0
117,6,0,2,0
117,6,1,0,0
117,6,2,-1,1
117,6,3,2,1
117,6,4,-1,1
117,6,5,0,0
117,6,6,2,0
118,0,0,20,0
118,0,1,18,1
118,0,2,17,5
118,0,3,20,4
118,0,4,17,5
118,0,5,18,1
118,0,6,20,0
118,1,0,17,0
118,1,1,15,1
118,1,2,14,4
118,1,3,17,4
118,1,4,14,4
118,1,5,15,1
118,1,6,17,0
118,2,0,14,0
118,2,1,12,0
118,2,2,11,4
118,2,3,14,3
118,2,4,11,4
118,2,5,12,0
118,2,6,14,0
118,3,0,11,0
118,3,1,9,0
118,3,2,9,2
118,3,3,11,2
118,3,4,8,3
118,3,5,9,0
118,3,6,11,0
118,4,0,8,0
118,4,1,6,0
118,4,2,5,2
118,4,3,8,2
118,4,4,5,2
118,4,5,6,0
118,4,6,8,0
118,5,0,5,0
118,5,1,3,0
118,5,2,2,1
118,5,3,5,1
118,5,4,2,1
118,5,5,3,0
118,5,6,5,0
118,6,0,2,0
118,6,1,0,0
118,6,2,-1,1
118,6,3,2,1
118,6,4,-1,1
118,6,5,0,0
118,6,6,2,0
119,0,0,20,0
119,0,1,18,1
119,0,2,17,5
119,0,3,20,4
119,0,4,17,5
119,0,5,18,1
119,0,6,20,0
119,1,0,17,0
119,1,1,15,1
119,1,2,14,4
119,1,3,17,4
119,1,4,14,4
119,1,5,15,1
119,1,6,17,0
119,2,0,14,0
119,2,1,12,0
119,2,2,11,4
119,2,3,14,3
119,2,4,11,4
119,2,5,12,0
119,2,6,14,0
119,3,0,11,0
119,3,1,9,0
119,3,2,9,2
119,3,3,11,2
119,3,4,8,3
119,3,5,9,0
119,3,6,11,0
119,4,0,8,0
119,4,1,6,0
119,4,2,5,2
119,4,3,8,2
119,4,4,5,2
119,4,5,6,0
119,4,6,8,0
119,5,0,5,0
119,5,1,3,0
119,5,2,2,1
119,5,3,5,1
119,5,4,2,1
119,5,5,3,0
119,5,6,5,0
119,6,0,2,0
119,6,1,0,0
119,6,2,-1,1
119,6,3,2,1
119,6,4,-1,1
119,6,5,0,0
119,6,6,2,0
120,0,0,20,0
120,0,1,18,1
120,0,2,17,5
120,0,3,20,4
120,0,4,17,5
120,0,5,18,1
120,0,6,20,0
120,1,0,17,0
120,1,1,15,1
120,1,2,14,4
120,1,3,17,4
120,1,4,14,4
120,1,5,15,1
120,1,6,17,0
120,2,0,14,0
120,2,1,12,0
120,2,2,11,4
120,2,3,14,3
120,2,4,11,4
120,2,5,12,0
120,2,6,14,0
120,3,0,11,0
120,3,1,9,0
120,3,2,9,2
120,3,3,11,2
120,3,4,8,3
120,3,5,9,0
120,3,6,11,0
120,4,0,8,0
120,4,1,6,0
120,4,2,5,2
120,4,3,8,2
120,4,4,5,2
120,4,5,6,0
120,4,6,8,0
120,5,0,5,0
120,5,1,3,0
120,5,2,2,1
120,5,3,5,1
120,5,4,2,1
120,5,5,3,0
120,5,6,5,0
120,6,0,2,0
120,6,1,0,0
120,6,2,-1,1
120,6,3,2,1
120,6,4,-1,1
120,6,5,0,0
120,6,6,2,0
