tick,place,base,rock,sediment,water,solidsurface,potential,localmatter,complete_signature
55,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
55,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
56,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
56,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
56,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
56,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
57,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
57,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
57,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
57,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
58,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
58,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
58,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
58,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
59,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
59,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
59,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
59,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
60,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
60,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
60,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
60,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
61,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
61,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
61,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
61,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
62,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
62,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
62,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
62,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
63,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
63,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
63,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
63,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
64,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
64,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
64,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
64,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
65,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
65,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
65,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
65,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
66,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
66,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
66,2,0,12,0,11,12,23,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
66,3,0,12,4,6,16,22,16,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
67,0,0,8,0,18,8,26,8,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
67,1,0,12,0,13,12,25,12,0,8,0,18,0,12,0,13,0,12,0,11,0,12,4,6,
